6.0e0 -5.0e-1 3.579456e0 3.579456e0

-6.0e0 0.0e0 3.5760779e0 3.5760779e0
-5.5e0 0.0e0 3.42519e0 3.42519e0
-5.0e0 0.0e0 3.1701779e0 3.1701779e0
-4.5e0 0.0e0 2.8735321e0 2.8735321e0
-4.0e0 0.0e0 2.607822e0 2.607822e0
-3.5e0 0.0e0 2.438148e0 2.438148e0
-3.0e0 0.0e0 2.406036e0 2.406036e0
-2.5e0 0.0e0 2.5193462e0 2.5193462e0
-2.0e0 0.0e0 2.750346e0 2.750346e0
-1.5e0 0.0e0 3.0424559e0 3.0424559e0
-1.0e0 0.0e0 3.32418e0 3.32418e0
-5.0e-1 0.0e0 3.526518e0 3.526518e0
0.0e0 0.0e0 3.6e0 3.6e0
5.0e-1 0.0e0 3.526518e0 3.526518e0
1.0e0 0.0e0 3.32418e0 3.32418e0
1.5e0 0.0e0 3.0424559e0 3.0424559e0
2.0e0 0.0e0 2.750346e0 2.750346e0
2.5e0 0.0e0 2.5193462e0 2.5193462e0
3.0e0 0.0e0 2.406036e0 2.406036e0
3.5e0 0.0e0 2.438148e0 2.438148e0
4.0e0 0.0e0 2.607822e0 2.607822e0
4.5e0 0.0e0 2.8735321e0 2.8735321e0
5.0e0 0.0e0 3.1701779e0 3.1701779e0
5.5e0 0.0e0 3.42519e0 3.42519e0
6.0e0 0.0e0 3.5760779e0 3.5760779e0

-6.0e0 5.0e-1 3.579456e0 3.579456e0
-5.5e0 5.0e-1 3.4346759e0 3.4346759e0
-5.0e0 5.0e-1 3.184476e0 3.184476e0
-4.5e0 5.0e-1 2.889828e0 2.889828e0
-4.0e0 5.0e-1 2.622144e0 2.622144e0
-3.5e0 5.0e-1 2.445984e0 2.445984e0
-3.0e0 5.0e-1 2.4030421e0 2.4030421e0
-2.5e0 5.0e-1 2.502162e0 2.502162e0
-2.0e0 5.0e-1 2.7172562e0 2.7172562e0
-1.5e0 5.0e-1 2.9938141e0 2.9938141e0
-1.0e0 5.0e-1 3.26247e0 3.26247e0
-5.0e-1 5.0e-1 3.45612e0 3.45612e0
0.0e0 5.0e-1 3.526518e0 3.526518e0
5.0e-1 5.0e-1 3.45612e0 3.45612e0
1.0e0 5.0e-1 3.26247e0 3.26247e0
1.5e0 5.0e-1 2.9938141e0 2.9938141e0
2.0e0 5.0e-1 2.7172562e0 2.7172562e0
2.5e0 5.0e-1 2.502162e0 2.502162e0
3.0e0 5.0e-1 2.4030421e0 2.4030421e0
3.5e0 5.0e-1 2.445984e0 2.445984e0
4.0e0 5.0e-1 2.622144e0 2.622144e0
4.5e0 5.0e-1 2.889828e0 2.889828e0
5.0e0 5.0e-1 3.184476e0 3.184476e0
5.5e0 5.0e-1 3.4346759e0 3.4346759e0
6.0e0 5.0e-1 3.579456e0 3.579456e0

-6.0e0 1.0e0 3.5879579e0 3.5879579e0
-5.5e0 1.0e0 3.4615619e0 3.4615619e0
-5.0e0 1.0e0 3.2262239e0 3.2262239e0
-4.5e0 1.0e0 2.938548e0 2.938548e0
-4.0e0 1.0e0 2.6665561e0 2.6665561e0
-3.5e0 1.0e0 2.473038e0 2.473038e0
-3.0e0 1.0e0 2.4001561e0 2.4001561e0
-2.5e0 1.0e0 2.459508e0 2.459508e0
-2.0e0 1.0e0 2.6296681e0 2.6296681e0
-1.5e0 1.0e0 2.8620961e0 2.8620961e0
-1.0e0 1.0e0 3.0935638e0 3.0935638e0
-5.0e-1 1.0e0 3.26247e0 3.26247e0
0.0e0 1.0e0 3.32418e0 3.32418e0
5.0e-1 1.0e0 3.26247e0 3.26247e0
1.0e0 1.0e0 3.0935638e0 3.0935638e0
1.5e0 1.0e0 2.8620961e0 2.8620961e0
2.0e0 1.0e0 2.6296681e0 2.6296681e0
2.5e0 1.0e0 2.459508e0 2.459508e0
3.0e0 1.0e0 2.4001561e0 2.4001561e0
3.5e0 1.0e0 2.473038e0 2.473038e0
4.0e0 1.0e0 2.6665561e0 2.6665561e0
4.5e0 1.0e0 2.938548e0 2.938548e0
5.0e0 1.0e0 3.2262239e0 3.2262239e0
5.5e0 1.0e0 3.4615619e0 3.4615619e0
6.0e0 1.0e0 3.5879579e0 3.5879579e0

-6.0e0 1.5e0 3.59706e0 3.59706e0
-5.5e0 1.5e0 3.501084e0 3.501084e0
-5.0e0 1.5e0 3.2917319e0 3.2917319e0
-4.5e0 1.5e0 3.0185999e0 3.0185999e0
-4.0e0 1.5e0 2.7442381e0 2.7442381e0
-3.5e0 1.5e0 2.5283582e0 2.5283582e0
-3.0e0 1.5e0 2.413524e0 2.413524e0
-2.5e0 1.5e0 2.4153001e0 2.4153001e0
-2.0e0 1.5e0 2.5193462e0 2.5193462e0
-1.5e0 1.5e0 2.6861461e0 2.6861461e0
-1.0e0 1.5e0 2.8620961e0 2.8620961e0
-5.0e-1 1.5e0 2.9938141e0 2.9938141e0
0.0e0 1.5e0 3.0424559e0 3.0424559e0
5.0e-1 1.5e0 2.9938141e0 2.9938141e0
1.0e0 1.5e0 2.8620961e0 2.8620961e0
1.5e0 1.5e0 2.6861461e0 2.6861461e0
2.0e0 1.5e0 2.5193462e0 2.5193462e0
2.5e0 1.5e0 2.4153001e0 2.4153001e0
3.0e0 1.5e0 2.413524e0 2.413524e0
3.5e0 1.5e0 2.5283582e0 2.5283582e0
4.0e0 1.5e0 2.7442381e0 2.7442381e0
4.5e0 1.5e0 3.0185999e0 3.0185999e0
5.0e0 1.5e0 3.2917319e0 3.2917319e0
5.5e0 1.5e0 3.501084e0 3.501084e0
6.0e0 1.5e0 3.59706e0 3.59706e0

-6.0e0 2.0e0 3.599448e0 3.599448e0
-5.5e0 2.0e0 3.545148e0 3.545148e0
-5.0e0 2.0e0 3.3738719e0 3.3738719e0
-4.5e0 2.0e0 3.126258e0 3.126258e0
-4.0e0 2.0e0 2.8572481e0 2.8572481e0
-3.5e0 2.0e0 2.622144e0 2.622144e0
-3.0e0 2.0e0 2.4634561e0 2.4634561e0
-2.5e0 2.0e0 2.4011101e0 2.4011101e0
-2.0e0 2.0e0 2.429208e0 2.429208e0
-1.5e0 2.0e0 2.5193462e0 2.5193462e0
-1.0e0 2.0e0 2.6296681e0 2.6296681e0
-5.0e-1 2.0e0 2.7172562e0 2.7172562e0
0.0e0 2.0e0 2.750346e0 2.750346e0
5.0e-1 2.0e0 2.7172562e0 2.7172562e0
1.0e0 2.0e0 2.6296681e0 2.6296681e0
1.5e0 2.0e0 2.5193462e0 2.5193462e0
2.0e0 2.0e0 2.429208e0 2.429208e0
2.5e0 2.0e0 2.4011101e0 2.4011101e0
3.0e0 2.0e0 2.4634561e0 2.4634561e0
3.5e0 2.0e0 2.622144e0 2.622144e0
4.0e0 2.0e0 2.8572481e0 2.8572481e0
4.5e0 2.0e0 3.126258e0 3.126258e0
5.0e0 2.0e0 3.3738719e0 3.3738719e0
5.5e0 2.0e0 3.545148e0 3.545148e0
6.0e0 2.0e0 3.599448e0 3.599448e0

-6.0e0 2.5e0 3.5859299e0 3.5859299e0
-5.5e0 2.5e0 3.5825519e0 3.5825519e0
-5.0e0 2.5e0 3.4615619e0 3.4615619e0
-4.5e0 2.5e0 3.253068e0 3.253068e0
-4.0e0 2.5e0 3.0027599e0 3.0027599e0
-3.5e0 2.5e0 2.76018e0 2.76018e0
-3.0e0 2.5e0 2.566578e0 2.566578e0
-2.5e0 2.5e0 2.445984e0 2.445984e0
-2.0e0 2.5e0 2.4011101e0 2.4011101e0
-1.5e0 2.5e0 2.4153001e0 2.4153001e0
-1.0e0 2.5e0 2.459508e0 2.459508e0
-5.0e-1 2.5e0 2.502162e0 2.502162e0
0.0e0 2.5e0 2.5193462e0 2.5193462e0
5.0e-1 2.5e0 2.502162e0 2.502162e0
1.0e0 2.5e0 2.459508e0 2.459508e0
1.5e0 2.5e0 2.4153001e0 2.4153001e0
2.0e0 2.5e0 2.4011101e0 2.4011101e0
2.5e0 2.5e0 2.445984e0 2.445984e0
3.0e0 2.5e0 2.566578e0 2.566578e0
3.5e0 2.5e0 2.76018e0 2.76018e0
4.0e0 2.5e0 3.0027599e0 3.0027599e0
4.5e0 2.5e0 3.253068e0 3.253068e0
5.0e0 2.5e0 3.4615619e0 3.4615619e0
5.5e0 2.5e0 3.5825519e0 3.5825519e0
6.0e0 2.5e0 3.5859299e0 3.5859299e0

-6.0e0 3.0e0 3.546588e0 3.546588e0
-5.5e0 3.0e0 3.599892e0 3.599892e0
-5.0e0 3.0e0 3.539664e0 3.539664e0
-4.5e0 3.0e0 3.384648e0 3.384648e0
-4.0e0 3.0e0 3.1701779e0 3.1701779e0
-3.5e0 3.0e0 2.938548e0 2.938548e0
-3.0e0 3.0e0 2.72841e0 2.72841e0
-2.5e0 3.0e0 2.566578e0 2.566578e0
-2.0e0 3.0e0 2.4634561e0 2.4634561e0
-1.5e0 3.0e0 2.413524e0 2.413524e0
-1.0e0 3.0e0 2.4001561e0 2.4001561e0
-5.0e-1 3.0e0 2.4030421e0 2.4030421e0
0.0e0 3.0e0 2.406036e0 2.406036e0
5.0e-1 3.0e0 2.4030421e0 2.4030421e0
1.0e0 3.0e0 2.4001561e0 2.4001561e0
1.5e0 3.0e0 2.413524e0 2.413524e0
2.0e0 3.0e0 2.4634561e0 2.4634561e0
2.5e0 3.0e0 2.566578e0 2.566578e0
3.0e0 3.0e0 2.72841e0 2.72841e0
3.5e0 3.0e0 2.938548e0 2.938548e0
4.0e0 3.0e0 3.1701779e0 3.1701779e0
4.5e0 3.0e0 3.384648e0 3.384648e0
5.0e0 3.0e0 3.539664e0 3.539664e0
5.5e0 3.0e0 3.599892e0 3.599892e0
6.0e0 3.0e0 3.546588e0 3.546588e0

-6.0e0 3.5e0 3.4728719e0 3.4728719e0
-5.5e0 3.5e0 3.583338e0 3.583338e0
-5.0e0 3.5e0 3.5902979e0 3.5902979e0
-4.5e0 3.5e0 3.501084e0 3.501084e0
-4.0e0 3.5e0 3.340092e0 3.340092e0
-3.5e0 3.5e0 3.1410599e0 3.1410599e0
-3.0e0 3.5e0 2.938548e0 2.938548e0
-2.5e0 3.5e0 2.76018e0 2.76018e0
-2.0e0 3.5e0 2.622144e0 2.622144e0
-1.5e0 3.5e0 2.5283582e0 2.5283582e0
-1.0e0 3.5e0 2.473038e0 2.473038e0
-5.0e-1 3.5e0 2.445984e0 2.445984e0
0.0e0 3.5e0 2.438148e0 2.438148e0
5.0e-1 3.5e0 2.445984e0 2.445984e0
1.0e0 3.5e0 2.473038e0 2.473038e0
1.5e0 3.5e0 2.5283582e0 2.5283582e0
2.0e0 3.5e0 2.622144e0 2.622144e0
2.5e0 3.5e0 2.76018e0 2.76018e0
3.0e0 3.5e0 2.938548e0 2.938548e0
3.5e0 3.5e0 3.1410599e0 3.1410599e0
